frame,time_s,local_scale,cumulative_zoom_raw,cumulative_zoom_display,anchor_scale,zoom_velocity_log,zoom_velocity,zoom_jerk,correlation
160,2.6666666666666665,0.9994384516631455,-0.024312322022029993,-0.024312322022029993,0.9999373743620286,-0.0005617060641722629,-0.0005615483368545116,0.0006847856444907848,0.6655655608059448
161,2.683333333333333,0.9992708389659505,-0.025041749023282774,-0.025041749023282774,0.9996596726907626,-0.0007294270012527803,-0.0007291610340495192,0.00016772093708051735,0.6474809965969603
162,2.7,0.9993991876371252,-0.025642741946230695,-0.025642741946230695,0.9995566961180208,-0.0006009929229479217,-0.0006008123628747919,0.00012843407830485855,0.7085002533594768
163,2.716666666666667,0.9994059704063455,-0.026236948045367386,-0.026236948045367386,0.999997508038787,-0.0005942060991366935,-0.0005940295936545104,6.786823811228164e-06,0.7332014200422499
164,2.7333333333333334,1.0000596443896759,-0.0261773054343474,-0.0261773054343474,0.9998660640680817,5.96426110199868e-05,5.964438967587249e-05,0.0006538487101566804,0.7565540226006213
165,2.75,0.9987579346923707,-0.027420142744408713,-0.027420142744408713,0.9993291294353627,-0.0012428373100613133,-0.0012420653076292698,0.0013024799210813,0.7276312837924487
166,2.7666666666666666,0.9993885424580534,-0.02803178730275704,-0.02803178730275704,1.000068826642278,-0.0006116445583483277,-0.0006114575419465806,0.0006311927517129856,0.7937077242651104
167,2.783333333333333,0.999176202940635,-0.028855923869389052,-0.028855923869389052,1.0002067813865791,-0.0008241365666320128,-0.0008237970593649724,0.00021249200828368515,0.7895555050579118
168,2.8,0.9989951171283106,-0.029861311974366596,-0.029861311974366596,1.0000903327813058,-0.0010053881049775452,-0.0010048828716894276,0.00018125153834553233,0.7630450248718261
169,2.816666666666667,0.9992767097387675,-0.030584863936198053,-0.030584863936198053,0.9993542536698917,-0.0007235519618314588,-0.0007232902612325232,0.0002818361431460864,0.7439221708274182
170,2.8333333333333335,0.9992297440641185,-0.03135541667160049,-0.03135541667160049,0.9995819311018035,-0.0007705527354024321,-0.0007702559358815364,4.700077357097329e-05,0.7556460253397623
171,2.85,0.9987092908612589,-0.03264695949282025,-0.03264695949282025,1.000599401608424,-0.0012915428212197646,-0.0012907091387410752,0.0005209900858173326,0.7331547336813844
172,2.8666666666666667,0.9987983829480518,-0.03384929906539163,-0.03384929906539163,1.0002213357874532,-0.0012023395725713735,-0.0012016170519482117,8.92032486483911e-05,0.6961647000724887
173,2.8833333333333333,1.0001902481946165,-0.03365906896566788,-0.03365906896566788,0.9995449467631029,0.00019023009972374906,0.00019024819461654907,0.0013925696722951225,0.7193752730628591
174,2.9,0.9987946142836919,-0.03486518174365712,-0.03486518174365712,1.000344977841377,-0.0012061127779892365,-0.0012053857163081272,0.0013963428777129855,0.6849872962633768
175,2.9166666666666665,0.9993405447408118,-0.03552485453910697,-0.03552485453910697,1.0000756362381795,-0.0006596727954498495,-0.0006594552591882019,0.000546439982539387,0.7380767001634763
176,2.933333333333333,0.9982994978059234,-0.03722680422825136,-0.03722680422825136,1.0002201143693088,-0.001701949689144388,-0.0017005021940765808,0.0010422768936945385,0.6922043045067493
177,2.95,0.9983725044234708,-0.03885562561440115,-0.03885562561440115,1.0000408990482688,-0.0016288213861497972,-0.001627495576529192,7.312830299459078e-05,0.7365853947768977
178,2.966666666666667,0.9981014686005125,-0.04075596150891474,-0.04075596150891474,1.0002745768197787,-0.0019003358945135864,-0.0018985313994874797,0.00027151450836378926,0.6767508483227388
179,2.9833333333333334,0.9995686074692699,-0.04118744711617193,-0.04118744711617193,1.00068488656417,-0.0004314856072571945,-0.0004313925307301014,0.001468850287256392,0.7197812371783786
180,3.0,0.9985725868388815,-0.04261588000195114,-0.04261588000195114,1.0002330561521051,-0.0014284328857792129,-0.001427413161118496,0.0009969472785220184,0.7278391159905327
181,3.0166666666666666,1.0008906926401797,-0.041725583793079564,-0.041725583793079564,1.000557259613304,0.0008902962088715797,0.0008906926401797133,0.0023187290946507927,0.7420058979222804
182,3.033333333333333,1.0011494151326912,-0.04057682873221274,-0.04057682873221274,1.000648866474096,0.0011487550608668263,0.0011494151326911783,0.00025845885199524664,0.7334851250236417
183,3.05,1.0005760535311015,-0.04000094105625539,-0.04000094105625539,0.999729931584856,0.0005758876759573518,0.0005760535311014614,0.0005728673849094745,0.6560428488401719
184,3.066666666666667,1.0009459312055966,-0.03905545696164637,-0.03905545696164637,1.000468532181899,0.000945484094609021,0.0009459312055966063,0.00036959641865166924,0.6437049750339837
185,3.0833333333333335,0.9994979054235856,-0.03955767762975097,-0.03955767762975097,0.9995932412634211,-0.0005022206681046038,-0.0005020945764143692,0.0014477047627136249,0.6889924749327294
186,3.1,1.0001091107896427,-0.03944857279225752,-0.03944857279225752,0.9994864427995808,0.00010910483749345823,0.00010911078964270793,0.000611325505598062,0.6703256039560577
187,3.1166666666666667,1.000117794131598,-0.03933078559784351,-0.03933078559784351,0.9994626188385612,0.00011778719441400738,0.00011779413159795915,8.682356920549156e-06,0.7624516404999627
188,3.1333333333333333,1.000448286074592,-0.03888259997343467,-0.03888259997343467,0.9993367853111093,0.0004481856244088403,0.0004482860745920192,0.0003303984299948329,0.6664673495587008
189,3.15,0.9995029699593437,-0.03937975357446544,-0.03937975357446544,0.9999323266271393,-0.0004971536010307645,-0.0004970300406562655,0.0009453392254396048,0.6757096959926464
190,3.1666666666666665,1.000447239573868,-0.03893261398240627,-0.03893261398240627,1.0000071760488756,0.00044713959205916145,0.00044723957386794133,0.0009442931930899259,0.7658725032099971
191,3.183333333333333,1.0001339847208386,-0.03879863823671872,-0.03879863823671872,0.999945772079858,0.00013397574568755762,0.00013398472083858692,0.00031316384637160386,0.7840407072761912
192,3.2,0.9994445892591187,-0.03935420327528058,-0.03935420327528058,1.0001115549036326,-0.0005555650385618601,-0.0005554107408812792,0.0006895407842494178,0.6893628607855903
193,3.216666666666667,1.0000707414413332,-0.03928346433600511,-0.03928346433600511,1.0004610632302373,7.073893927547081e-05,7.074144133323301e-05,0.000626303977837331,0.7386806013554703
194,3.2333333333333334,1.0003033499633223,-0.03898016037398021,-0.03898016037398021,1.0001470885834796,0.00030330396202489924,0.0003033499633222636,0.00023256502274942843,0.6450343094343021
195,3.25,1.000327557157163,-0.03865265685195071,-0.03865265685195071,1.0002078975831126,0.0003275035220294959,0.0003275571571630387,2.4199560004596653e-05,0.7028126630665343
196,3.2666666666666666,1.0001623286630295,-0.038490341362793036,-0.038490341362793036,1.0004587263554074,0.00016231548915767894,0.00016232866302945403,0.00016518803287181695,0.6981366813624347
197,3.283333333333333,1.0000704479017402,-0.03841989594238977,-0.03841989594238977,1.000035791416086,7.04454204032622e-05,7.044790174015603e-05,9.187006875441674e-05,0.7780421372990549
198,3.3,1.0002498634356556,-0.0381700637174036,-0.0381700637174036,1.0002068768415664,0.0002498322249861737,0.000249863435655584,0.0001793868045829115,0.7644868018892076
199,3.316666666666667,0.9998666661494383,-0.03830340645771335,-0.03830340645771335,1.0000264191861443,-0.00013334274030975436,-0.0001333338505616899,0.00038317496529592806,0.639065928576905
200,3.3333333333333335,1.000338095486241,-0.03796536811287204,-0.03796536811287204,1.0000638183127788,0.0003380383448413141,0.00033809548624108565,0.0004713810851510685,0.704808096120387
201,3.35,0.9994345530081843,-0.038530975030127104,-0.038530975030127104,0.9997301526866922,-0.0005656069172550674,-0.0005654469918157101,0.0009036452620963815,0.6720715187802727
202,3.3666666666666667,1.000007571473928,-0.038523403584862524,-0.038523403584862524,0.9998077236883747,7.571445264583429e-06,7.5714739280474674e-06,0.0005731783625196508,0.6873419937675382
203,3.3833333333333333,0.9997090061737673,-0.038814439758013956,-0.038814439758013956,1.0003142187796705,-0.00029103617315143497,-0.000290993826232655,0.0002986076184160184,0.7547995845182442
204,3.4,1.000971996008306,-0.037842915831944664,-0.037842915831944664,1.0001554080809323,0.0009715239260692947,0.0009719960083061085,0.0012625600992207295,0.7066390214142976
205,3.4166666666666665,1.001055232663105,-0.03678823953546318,-0.03678823953546318,1.0000660263148278,0.0010546762964814811,0.0010552326631050324,8.315237041218646e-05,0.711407280733556
206,3.433333333333333,1.0004127254157325,-0.03637559926743752,-0.03637559926743752,0.9995117613944351,0.0004126402680256649,0.00041272541573245114,0.0006420360284558162,0.6977261124275349
207,3.45,1.0008982176139156,-0.035477784809566364,-0.035477784809566364,0.9996917429953698,0.0008978144578711573,0.0008982176139156195,0.00048517418984549235,0.713371871135853
208,3.466666666666667,1.0006904738799827,-0.03478754919700119,-0.03478754919700119,0.9995090232197987,0.0006902356125651749,0.0006904738799826671,0.00020757884530598237,0.7409046757662738
209,3.4833333333333334,1.001096694524464,-0.033691455602659535,-0.033691455602659535,0.9997390069507776,0.0010960935943416512,0.001096694524463926,0.00040585798177647633,0.792522220964785
210,3.5,1.001153063465294,-0.0325390564044639,-0.0325390564044639,0.9994339180908299,0.001152399198195639,0.0011530634652940908,5.630560385398785e-05,0.7699183542934465
211,3.5166666666666666,1.0014422254601203,-0.03109786995261303,-0.03109786995261303,1.0000575726769783,0.001441186451850866,0.0014422254601202944,0.000288787253655227,0.7726663161207128
212,3.533333333333333,1.0009000513236248,-0.030198223432303172,-0.030198223432303172,1.0001716189930352,0.0008996465203098572,0.0009000513236248064,0.0005415399315410089,0.8298085839071392
213,3.55,1.000776591307407,-0.029421933515897288,-0.029421933515897288,0.9993789875935275,0.0007762899164058835,0.0007765913074069264,0.00012335660390397373,0.7250454384603618
214,3.566666666666667,1.0008945667152853,-0.02852776668695045,-0.02852776668695045,1.0002104819719915,0.0008941668289468374,0.0008945667152853165,0.00011787691254095398,0.7527710511360639
215,3.5833333333333335,0.9999430399925817,-0.02858472831665156,-0.02858472831665156,0.9998534141722304,-5.696162970110933e-05,-5.6960007418283e-05,0.0009511284586479467,0.7975308769131885
216,3.6,1.0003020090392234,-0.028282764872978105,-0.028282764872978105,0.9997815558994471,0.00030196344367345576,0.0003020090392233943,0.00035892507337456506,0.7377761711897673
217,3.6166666666666667,0.9994251667570309,-0.02885776339591784,-0.02885776339591784,0.999286497509335,-0.0005749985229397355,-0.0005748332429691416,0.0008769619666131913,0.6923318867330198
218,3.6333333333333333,0.9995967961214576,-0.02926104858300078,-0.02926104858300078,0.9997251774896716,-0.0004032851870829404,-0.0004032038785424241,0.0001717133358567951,0.633948326051971
219,3.65,0.9998322521140787,-0.029428810540172365,-0.029428810540172365,0.9996296916926765,-0.0001677619571715847,-0.00016774788592133216,0.00023552322991135573,0.6980305876555266
220,3.6666666666666665,0.9999694197731286,-0.029459391234628447,-0.029459391234628447,0.9996905707900957,-3.058069445608316e-05,-3.058022687141282e-05,0.00013718126271550153,0.780852322195783
221,3.683333333333333,0.9998579914736173,-0.02960140984517662,-0.02960140984517662,1.000126402302823,-0.0001420186105481721,-0.00014200852638268646,0.00011143791609208894,0.7576132826746246
222,3.7,1.0002913879392499,-0.029310064351147164,-0.029310064351147164,0.9994118786807183,0.00029134549402945627,0.0002913879392498764,0.00043336410457762834,0.7975154974136823
223,3.716666666666667,0.9994159566790499,-0.029894278291833727,-0.029894278291833727,0.9996874157511098,-0.0005842139406865642,-0.0005840433209500784,0.0008755594347160205,0.7018032296204273
224,3.7333333333333334,1.0000081249474906,-0.02988615337735035,-0.02988615337735035,1.0001015861550515,8.124914483377158e-06,8.124947490584233e-06,0.0005923388551699414,0.7655343238218331
225,3.75,1.0001821804290068,-0.029703989541182727,-0.029703989541182727,1.0003566760944118,0.00018216383616762404,0.0001821804290067508,0.00017403892168424688,0.7425388964900264
226,3.7666666666666666,1.0004610045257658,-0.02924309124535624,-0.02924309124535624,0.999824820423437,0.0004608982958264865,0.00046100452576580686,0.0002787344596588625,0.754540728168723
227,3.783333333333333,0.999852423543039,-0.029390678592793984,-0.029390678592793984,0.9998520069123279,-0.00014758734743774141,-0.00014757645696095167,0.0006084856432642279,0.7395269807179768
228,3.8,1.000073474670664,-0.02931720662126129,-0.02931720662126129,0.999637514212239,7.347197153269409e-05,7.347467066409763e-05,0.0002210593189704355,0.6737126907227952
229,3.816666666666667,1.0002163642364112,-0.029100865788215736,-0.029100865788215736,1.0000633262459617,0.00021634083304555615,0.00021636423641124836,0.00014286886151286207,0.7260163183565493
230,3.8333333333333335,1.0002527278437436,-0.028848169874773927,-0.028848169874773927,0.9996495427404333,0.0002526959134418079,0.00025272784374363866,3.635508039625176e-05,0.7557373302512699
231,3.85,1.0002287159038195,-0.02861948012244937,-0.02861948012244937,1.000232366040228,0.00022868975232455673,0.00022871590381945417,2.4006161117251187e-05,0.7499657469619939
232,3.8666666666666667,1.0001550031730224,-0.028464488961177554,-0.028464488961177554,1.0002224594233953,0.00015499116127181672,0.00015500317302241662,7.369859105274e-05,0.7743248892419132
233,3.8833333333333333,0.9995991101875152,-0.028865459151465673,-0.028865459151465673,0.9999385886505486,-0.00040097019028811806,-0.0004008898124847615,0.0005559613515599348,0.6956257669130961
234,3.9,1.0000780234320785,-0.02878743876305681,-0.02878743876305681,0.9997722490534416,7.802038840886294e-05,7.802343207852225e-05,0.000478990578696981,0.7454146323969335
235,3.9166666666666665,1.0002367328144557,-0.028550733965392268,-0.028550733965392268,0.9999622049130139,0.0002367047976645421,0.00023673281445568684,0.00015868440925567918,0.7438924070640847
236,3.933333333333333,0.999804763265375,-0.028745989761189503,-0.028745989761189503,0.9992925577071913,-0.00019525579579723407,-0.0001952367346249595,0.00043196059346177615,0.7139685463022303
237,3.95,0.9993314416777063,-0.029414771668256918,-0.029414771668256918,0.9993598183100292,-0.0006687819070674152,-0.000668558322293733,0.00047352611127018116,0.673831975724962
238,3.966666666666667,1.0000786458359894,-0.029336128924689165,-0.029336128924689165,0.9995455331809121,7.864274356775423e-05,7.864583598937713e-05,0.0007474246506351694,0.7731441153420342
239,3.9833333333333334,1.0000717115478985,-0.02926441994794076,-0.02926441994794076,0.9994432872684565,7.170897674840321e-05,7.171154789853418e-05,6.933766819351014e-06,0.7531496619736707
240,4.0,0.9993636093203158,-0.0299010132101259,-0.0299010132101259,0.9995344216932125,-0.0006365932621851377,-0.00063639067968424,0.000708302238933541,0.7136227407573182
241,4.016666666666667,0.9991436092364829,-0.03075777088570791,-0.03075777088570791,0.9998947813458614,-0.0008567576755820118,-0.0008563907635170676,0.00022016441339687404,0.6546321304933524
242,4.033333333333333,0.9992512677859148,-0.03150678353974903,-0.03150678353974903,0.999586449243642,-0.0007490126540411185,-0.0007487322140852237,0.00010774502154089322,0.7652108038354803
243,4.05,0.99928775912014,-0.03221927818364573,-0.03221927818364573,0.9997664627102244,-0.0007124946438967001,-0.0007122408798599933,3.651801014441843e-05,0.7106772340374229
244,4.066666666666666,0.9985281843868916,-0.033692177981297346,-0.033692177981297346,0.9997049835036701,-0.001472899797651619,-0.0014718156131083848,0.0007604051537549189,0.743870667292748
245,4.083333333333333,0.9990594183890101,-0.03463320221674206,-0.03463320221674206,1.000118477987351,-0.0009410242354447128,-0.0009405816109898657,0.0005318755622069062,0.7214066013289087
246,4.1,0.9991965217956779,-0.035437003382683276,-0.035437003382683276,0.999539431194579,-0.0008038011659412186,-0.0008034782043221389,0.00013722306950349423,0.7377091191433094
247,4.116666666666666,0.9987791641976391,-0.036658585012155735,-0.036658585012155735,0.9995444958609719,-0.0012215816294724618,-0.0012208358023608756,0.0004177804635312432,0.7924188063762806
248,4.133333333333334,0.9984794825164327,-0.03818025965556855,-0.03818025965556855,1.0001693845032478,-0.001521674643412814,-0.0015205174835672963,0.0003000930139403521,0.7866079532952956
249,4.15,0.9992554281502918,-0.03892510883656705,-0.03892510883656705,0.9996544157637032,-0.0007448491809985017,-0.0007445718497082199,0.0007768254624143122,0.7147527498669094
250,4.166666666666667,0.9994937277804523,-0.03943150925516579,-0.03943150925516579,1.0000286815621466,-0.0005064004185987353,-0.0005062722195476876,0.0002384487623997664,0.7276254024623353
251,4.183333333333334,0.9998744429026075,-0.03955707423551047,-0.03955707423551047,0.9998641226823188,-0.00012556498034468146,-0.00012555709739248133,0.0003808354382540538,0.7277386627079528
252,4.2,0.9994691986838539,-0.04008801647654617,-0.04008801647654617,1.0002729334036784,-0.0005309422410356968,-0.0005308013161461345,0.00040537726069101533,0.7273760417950006
253,4.216666666666667,0.9993730241729463,-0.04071518893513686,-0.04071518893513686,1.0000305515513908,-0.000627172458590697,-0.0006269758270537329,9.623021755500027e-05,0.7373653215243493
254,4.233333333333333,0.9997380692131992,-0.04097715403179755,-0.04097715403179755,1.0003557773268377,-0.0002619650966606861,-0.0002619307868008125,0.00036520736193001096,0.7342506866690554
255,4.25,0.9994540360936127,-0.04152326703074695,-0.04152326703074695,1.000163347123781,-0.0005461129989493947,-0.0005459639063872812,0.00028414790228870865,0.7370507737736643
256,4.266666666666667,0.9998516652828185,-0.04167161275061063,-0.04167161275061063,0.9994980904806428,-0.00014834571986368036,-0.00014833471718145308,0.0003977672790857144,0.7338865035257222
257,4.283333333333333,0.9992867764425823,-0.042385090772950496,-0.042385090772950496,1.000174078957598,-0.0007134780223398592,-0.0007132235574176526,0.0005651323024761787,0.7426503528489007
258,4.3,0.9994946133933271,-0.04289060513047867,-0.04289060513047867,0.9998146616338137,-0.0005055143575281714,-0.0005053866066728752,0.00020796366481168772,0.7263488952318827
259,4.316666666666666,0.9991926013383777,-0.04369832991395238,-0.04369832991395238,0.9999828670393279,-0.0008077247834737133,-0.0008073986616222717,0.0003022104259455419,0.7049869529111886
260,4.333333333333333,0.9999183061573234,-0.04378002709375274,-0.04378002709375274,1.0004174836356627,-8.169717980035966e-05,-8.169384267664448e-05,0.0007260276036733537,0.7111860823042598
261,4.35,0.9989548080252274,-0.04482576566255439,-0.04482576566255439,0.9998473752963201,-0.001045738568801648,-0.0010451919747725968,0.0009640413890012883,0.7808558633592394
262,4.366666666666666,0.9994441420707466,-0.04538177813809971,-0.04538177813809971,0.9996839528620496,-0.0005560124755453212,-0.0005558579292533894,0.0004897260932563268,0.8244317682289782
263,4.383333333333334,0.9990749605649528,-0.04630724568615973,-0.04630724568615973,0.9997249892372262,-0.0009254675480600193,-0.0009250394350471813,0.0003694550725146981,0.7907903947947937
264,4.4,0.9998085197581748,-0.04649874426266701,-0.04649874426266701,0.9997399739633774,-0.00019149857650727645,-0.00019148024182524814,0.0007339689715527428,0.7443273320315796
265,4.416666666666667,0.9992145683333169,-0.047284484542408516,-0.047284484542408516,1.0002234438820163,-0.0007857402797415089,-0.0007854316666831007,0.0005942417032342325,0.8049894226333242
266,4.433333333333334,0.9988111809453474,-0.048474010802982304,-0.048474010802982304,1.0000458380844701,-0.001189526260573788,-0.0011888190546526234,0.00040378598083227915,0.7706288073975363
267,4.45,0.9991946936811457,-0.04927964155516073,-0.04927964155516073,1.0001971176044808,-0.0008056307521784287,-0.0008053063188543375,0.0003838955083953593,0.7761579604207733
268,4.466666666666667,0.9992310089295362,-0.050048928450925484,-0.050048928450925484,1.0001954474934014,-0.0007692868957647572,-0.0007689910704637981,3.634385641367152e-05,0.7724032343758477
269,4.483333333333333,0.998855999332602,-0.05119358398658106,-0.05119358398658106,1.0005765013686359,-0.0011446555356555777,-0.0011440006673979486,0.0003753686398908205,0.8353521884517905
270,4.5,0.998622035443351,-0.05257249880944547,-0.05257249880944547,1.0007488837687717,-0.0013789148228644072,-0.0013779645566489584,0.00023425928720882954,0.8283289106392566
271,4.516666666666667,0.9989326821235622,-0.05364038667521722,-0.05364038667521722,1.0002862880039267,-0.0010678878657717468,-0.0010673178764377678,0.0003110269570926604,0.792754206009853
272,4.533333333333333,0.9989693549883002,-0.05467156316669647,-0.05467156316669647,0.9994094947465344,-0.0010311764914792457,-0.0010306450116998045,3.671137429250111e-05,0.7193857967412031
273,4.55,0.9992456026254903,-0.05542624524209954,-0.05542624524209954,0.9998738026099181,-0.000754682075403073,-0.0007543973745096633,0.0002764944160761727,0.7608883260797571
274,4.566666666666666,0.9991741718746764,-0.05625241455132188,-0.05625241455132188,0.9999062874734953,-0.00082616930922234,-0.0008258281253236133,7.148723381926697e-05,0.8571211307431444
275,4.583333333333333,0.9989634406199588,-0.05728951153057171,-0.05728951153057171,0.999732362255739,-0.001037096979249832,-0.0010365593800412132,0.000210927670027492,0.7501776974289506
276,4.6,0.9990012461508818,-0.058288764466653153,-0.058288764466653153,0.9993889654363661,-0.0009992529360814376,-0.0009987538491181835,3.784404316839441e-05,0.7890631413018262
277,4.616666666666666,0.999179201042368,-0.059109900464190186,-0.059109900464190186,1.000196598497415,-0.0008211359975370323,-0.0008207989576319852,0.00017811693854440525,0.8018254210330822
278,4.633333333333334,0.9992263782479741,-0.0598838216159484,-0.0598838216159484,0.9999708899918962,-0.0007739211517582146,-0.0007736217520258881,4.721484577881771e-05,0.799348813869335
279,4.65,0.9991973467695423,-0.06068679714498448,-0.06068679714498448,1.0001558466770804,-0.000802975529036081,-0.000802653230457695,2.905437727786643e-05,0.8261098977077155
280,4.666666666666667,0.9994919348659698,-0.06119499138783724,-0.06119499138783724,1.000684479728136,-0.0005081942428527547,-0.0005080651340302333,0.0002947812861833263,0.8545163788618865
281,4.683333333333334,0.9995421888215752,-0.061652907393794955,-0.061652907393794955,0.9998790812786676,-0.00045791600595771566,-0.0004578111784248051,5.0278236895039076e-05,0.8315289673098811
282,4.7,0.9989911011292946,-0.0626623155455369,-0.0626623155455369,1.0005518641095306,-0.0010094081517419444,-0.0010088988707054325,0.0005514921457842287,0.8049381974597036
283,4.716666666666667,0.9994215332440127,-0.06324094967796899,-0.06324094967796899,1.0001376894599774,-0.0005786341324320823,-0.0005784667559872725,0.00043077401930986207,0.8304045159139751
284,4.733333333333333,0.9994109081093565,-0.06383021515141446,-0.06383021515141446,1.000187330046513,-0.000589265473445462,-0.0005890918906434894,1.0631341013379739e-05,0.7999459918634391
285,4.75,0.9992268820629286,-0.06460363209828128,-0.06460363209828128,0.999770168828809,-0.0007734169468668228,-0.0007731179370713548,0.00018415147342136073,0.8275853645065684
286,4.766666666666667,0.9992761369539035,-0.06532775725973058,-0.06532775725973058,0.9999220979220185,-0.0007241251614493037,-0.0007238630460965068,4.9291785417519027e-05,0.8549637292270307
287,4.783333333333333,0.9997409258035468,-0.06558686502170086,-0.06558686502170086,1.000164208809309,-0.00025910776197027817,-0.00025907419645321283,0.00046501739947902557,0.782768719755573
288,4.8,0.999449794754226,-0.06613722168592444,-0.06613722168592444,1.000416957867298,-0.0005503566642235853,-0.0005502052457739826,0.00029124890225330714,0.8256374645895428
289,4.816666666666666,0.9999865437469457,-0.0661506780295149,-0.0661506780295149,1.0001161721980134,-1.3456343590452325e-05,-1.3456253054267009e-05,0.000536900320633133,0.8854653453826904
290,4.833333333333333,0.9995449762624832,-0.066605805321747,-0.066605805321747,0.9996783295054951,-0.00045512729223210326,-0.00045502373751682423,0.00044167094864165093,0.7725732505468674
291,4.85,0.9998659620653921,-0.06673985224024162,-0.06673985224024162,1.0001864040716169,-0.00013404691849462053,-0.00013403793460786684,0.00032108037373748276,0.8402225576801065
292,4.866666666666666,0.9999905352104658,-0.06674931707456726,-0.06674931707456726,0.9998373644853141,-9.464834325633447e-06,-9.464789534230356e-06,0.00012458208416898708,0.7768158288060883
293,4.883333333333334,0.9994037315332523,-0.06734576338005373,-0.06734576338005373,1.0002396183017443,-0.0005964463054864721,-0.0005962684667476514,0.0005869814711608386,0.7432194579677818
294,4.9,0.9996985826015177,-0.06764722621389034,-0.06764722621389034,1.0003065705980507,-0.00030146283383661624,-0.00030141739848232874,0.00029498347164985585,0.687299313545227
295,4.916666666666667,0.9998974349765325,-0.06774979649750953,-0.06774979649750953,1.0001770901652773,-0.00010257028361919886,-0.00010256502346750462,0.00019889255021741738,0.806237050809978
296,4.933333333333334,1.00072826025919,-0.0670218012911449,-0.0670218012911449,1.000055844903854,0.000727995206364634,0.0007282602591900389,0.0008305654899838328,0.7227960291026551
297,4.95,0.9993184399592833,-0.06770359369949384,-0.06770359369949384,1.000436847610665,-0.0006817924083489449,-0.0006815600407167333,0.0014097876147135789,0.81516845703125
298,4.966666666666667,0.9994902334495986,-0.06821349022503635,-0.06821349022503635,1.0000622053388073,-0.0005098965255425087,-0.0005097665504013582,0.00017189588280643617,0.8241444511766787
299,4.983333333333333,1.0011710809463858,-0.06704309445905969,-0.06704309445905969,1.0005112539726726,0.0011703957659766652,0.0011710809463858496,0.001680292291519174,0.7589688211017185
300,5.0,0.998900702328166,-0.06814299680176218,-0.06814299680176218,0.9999430484627869,-0.0010999023427024862,-0.001099297671834032,0.002270298108679151,0.8146755499898651
301,5.016666666666667,1.001577650389033,-0.06656658959573716,-0.06656658959573716,1.0001044421637115,0.001576407206025018,0.001577650389033014,0.0026763095487275044,0.698531710130197
302,5.033333333333333,1.001876975362779,-0.06469137355009515,-0.06469137355009515,0.9994881233278963,0.001875216045642021,0.0018769753627789765,0.0002988088396170031,0.699716199239095
303,5.05,1.001279183433747,-0.06341300757443166,-0.06341300757443166,0.9994969179509803,0.0012783659756634886,0.0012791834337471109,0.0005968500699785324,0.7135822308505023
304,5.066666666666666,1.001375634026934,-0.062038318865144285,-0.062038318865144285,0.9997535148090416,0.0013746887092873775,0.0013756340269339695,9.632273362388888e-05,0.6990984798360754
305,5.083333333333333,1.0014127521142333,-0.060626563746284695,-0.060626563746284695,1.0001457546903902,0.0014117551188595875,0.0014127521142333066,3.706640957221001e-05,0.7199228486897032
306,5.1,1.0017404661638223,-0.05888761043856724,-0.05888761043856724,0.9999208174375601,0.0017389533077174582,0.0017404661638222851,0.00032719818885787065,0.8063202679598773
307,5.116666666666666,1.0013242089209815,-0.057564277508973805,-0.057564277508973805,1.0002254530153218,0.001323332929593433,0.0013242089209815067,0.00041562037812402516,0.8431768683445307
308,5.133333333333334,1.0017230659981065,-0.05584269428604895,-0.05584269428604895,1.0002145085571765,0.0017215832229248572,0.0017230659981064544,0.0003982502933314242,0.7863268609694493
309,5.15,1.0015264937220592,-0.05431736447121737,-0.05431736447121737,0.999830468681974,0.001525329814831576,0.0015264937220591523,0.00019625340809328114,0.7139748471165881
310,5.166666666666667,1.0010411741311263,-0.05327673198594428,-0.05327673198594428,0.9997223987512933,0.0010406324852730894,0.0010411741311262546,0.0004846973295584867,0.8044664181603326
311,5.183333333333334,1.000977168294507,-0.05230004080958398,-0.05230004080958398,0.9994161454199774,0.0009766911763602947,0.0009771682945070026,6.394130891279473e-05,0.7255283352180764
312,5.2,1.0014953521421226,-0.05080580559314969,-0.05080580559314969,0.999420464842027,0.0014942352164342939,0.0014953521421225968,0.0005175440400739992,0.686572506810412
313,5.216666666666667,1.001226993901795,-0.04957956383318608,-0.04957956383318608,1.0005211055161742,0.0012262417599636086,0.001226993901795037,0.00026799345647068526,0.7717559288166187
314,5.233333333333333,1.0006806262955823,-0.04889916905863399,-0.04889916905863399,0.9998030447558759,0.0006803947745520904,0.0006806262955822984,0.0005458469854115182,0.7545563335183226
315,5.25,1.001610602432412,-0.04728986225534385,-0.04728986225534385,1.000198465463122,0.001609306803290141,0.0016106024324120671,0.0009289120287380506,0.8178530640072292
316,5.266666666666667,1.0008536910837857,-0.046436535358537326,-0.046436535358537326,1.000757479504598,0.0008533268968065243,0.0008536910837857459,0.0007559799064836167,0.7286785837456032
317,5.283333333333333,1.0015189237966111,-0.044918763959887295,-0.044918763959887295,0.9993556055748534,0.0015177713986500297,0.0015189237966111158,0.0006644445018435054,0.7440052489292475
318,5.3,1.0008964050914624,-0.04402276039953048,-0.04402276039953048,1.0001432891309538,0.0008960035603568177,0.0008964050914623822,0.0006217678382932119,0.783832893371582
319,5.316666666666666,1.0008468300051427,-0.04317628875261848,-0.04317628875261848,1.0000331967054694,0.0008464716469119996,0.0008468300051427402,4.953191344481817e-05,0.7431002771118541
